protocol,parser,accepted,n_packets,n_accepted,reject_reason,field_disagreements,expected,classification
srp_cred_req,rust-mono-x4,True,1,1,,0,accept,OK
srp_cred_req,rust-compiled,True,1,1,,0,accept,OK
srp_cred_req,rust-simd,True,1,1,,0,accept,OK
srp_cred_req,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
srp_cred_req,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
srp_cred_rsp,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_cred_rsp,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_cred_rsp,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_cred_rsp,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_cred_rsp,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
srp_cred_rsp,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_cred_rsp,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
srp_cred_rsp,rust-mono,True,1,1,,0,accept,OK
srp_cred_rsp,rust-mono-x4,True,1,1,,0,accept,OK
srp_cred_rsp,rust-compiled,True,1,1,,0,accept,OK
srp_cred_rsp,rust-simd,True,1,1,,0,accept,OK
srp_cred_rsp,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
srp_cred_rsp,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
srp_i_logout,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_i_logout,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_i_logout,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_i_logout,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_i_logout,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
srp_i_logout,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_i_logout,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
srp_i_logout,rust-mono,True,1,1,,0,accept,OK
srp_i_logout,rust-mono-x4,True,1,1,,0,accept,OK
srp_i_logout,rust-compiled,True,1,1,,0,accept,OK
srp_i_logout,rust-simd,True,1,1,,0,accept,OK
srp_i_logout,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
srp_i_logout,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
srp_login_rej,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_login_rej,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_login_rej,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_login_rej,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_login_rej,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
srp_login_rej,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_login_rej,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
srp_login_rej,rust-mono,True,1,1,,0,accept,OK
srp_login_rej,rust-mono-x4,True,1,1,,0,accept,OK
srp_login_rej,rust-compiled,True,1,1,,0,accept,OK
srp_login_rej,rust-simd,True,1,1,,0,accept,OK
srp_login_rej,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
srp_login_rej,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
srp_login_req,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_login_req,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_login_req,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_login_req,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_login_req,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
srp_login_req,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_login_req,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
srp_login_req,rust-mono,True,1,1,,0,accept,OK
srp_login_req,rust-mono-x4,True,1,1,,0,accept,OK
srp_login_req,rust-compiled,True,1,1,,0,accept,OK
srp_login_req,rust-simd,True,1,1,,0,accept,OK
srp_login_req,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
srp_login_req,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
srp_login_rsp,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_login_rsp,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_login_rsp,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_login_rsp,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_login_rsp,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
srp_login_rsp,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_login_rsp,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
srp_login_rsp,rust-mono,True,1,1,,0,accept,OK
srp_login_rsp,rust-mono-x4,True,1,1,,0,accept,OK
srp_login_rsp,rust-compiled,True,1,1,,0,accept,OK
srp_login_rsp,rust-simd,True,1,1,,0,accept,OK
srp_login_rsp,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
srp_login_rsp,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
srp_rsp,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_rsp,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_rsp,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_rsp,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_rsp,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
srp_rsp,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_rsp,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
srp_rsp,rust-mono,True,1,1,,0,accept,OK
srp_rsp,rust-mono-x4,True,1,1,,0,accept,OK
srp_rsp,rust-compiled,True,1,1,,0,accept,OK
srp_rsp,rust-simd,True,1,1,,0,accept,OK
srp_rsp,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
srp_rsp,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
srp_t_logout,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_t_logout,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_t_logout,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_t_logout,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_t_logout,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
srp_t_logout,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_t_logout,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
srp_t_logout,rust-mono,True,1,1,,0,accept,OK
srp_t_logout,rust-mono-x4,True,1,1,,0,accept,OK
srp_t_logout,rust-compiled,True,1,1,,0,accept,OK
srp_t_logout,rust-simd,True,1,1,,0,accept,OK
srp_t_logout,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
srp_t_logout,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
srp_tsk_mgmt,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_tsk_mgmt,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_tsk_mgmt,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_tsk_mgmt,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_tsk_mgmt,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
srp_tsk_mgmt,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
srp_tsk_mgmt,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
srp_tsk_mgmt,rust-mono,True,1,1,,0,accept,OK
srp_tsk_mgmt,rust-mono-x4,True,1,1,,0,accept,OK
srp_tsk_mgmt,rust-compiled,True,1,1,,0,accept,OK
srp_tsk_mgmt,rust-simd,True,1,1,,0,accept,OK
srp_tsk_mgmt,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
srp_tsk_mgmt,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
srt,c-flowdis-usp,True,1,1,,0,accept,OK
srt,c-xdp2-usp,True,1,1,,0,accept,OK
srt,c-xdp2-parse-only,True,1,1,,0,accept,OK
srt,c-xdp2-mono,True,1,1,,0,accept,OK
srt,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
srt,rust-graph,True,1,1,,0,accept,OK
srt,rust-graph-enum,True,1,1,,0,accept,OK
srt,rust-mono,True,1,1,,0,accept,OK
srt,rust-mono-x4,True,1,1,,0,accept,OK
srt,rust-compiled,True,1,1,,0,accept,OK
srt,rust-simd,True,1,1,,0,accept,OK
srt,rust-template,True,1,1,,0,accept,OK
srt,rust-template-simd,True,1,1,,0,accept,OK
srv6,c-flowdis-usp,True,1,1,,0,accept,OK
srv6,c-xdp2-usp,True,1,1,,0,accept,OK
srv6,c-xdp2-parse-only,True,1,1,,0,accept,OK
srv6,c-xdp2-mono,True,1,1,,0,accept,OK
srv6,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
srv6,rust-graph,True,1,1,,0,accept,OK
srv6,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
srv6,rust-mono,True,1,1,,0,accept,OK
srv6,rust-mono-x4,True,1,1,,0,accept,OK
srv6,rust-compiled,True,1,1,,0,accept,OK
srv6,rust-simd,True,1,1,,0,accept,OK
srv6,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
srv6,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
ssh,c-flowdis-usp,True,1,1,,0,accept,OK
ssh,c-xdp2-usp,True,1,1,,0,accept,OK
ssh,c-xdp2-parse-only,True,1,1,,0,accept,OK
ssh,c-xdp2-mono,True,1,1,,0,accept,OK
ssh,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
ssh,rust-graph,True,1,1,,0,accept,OK
ssh,rust-graph-enum,True,1,1,,0,accept,OK
ssh,rust-mono,True,1,1,,0,accept,OK
ssh,rust-mono-x4,True,1,1,,0,accept,OK
ssh,rust-compiled,True,1,1,,0,accept,OK
ssh,rust-simd,True,1,1,,0,accept,OK
ssh,rust-template,True,1,1,,0,accept,OK
ssh,rust-template-simd,True,1,1,,0,accept,OK
ssp_command_iu,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_command_iu,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_command_iu,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_command_iu,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_command_iu,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
ssp_command_iu,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_command_iu,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
ssp_command_iu,rust-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_command_iu,rust-mono-x4,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_command_iu,rust-compiled,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_command_iu,rust-simd,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_command_iu,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
ssp_command_iu,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
ssp_frame_hdr,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_frame_hdr,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_frame_hdr,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_frame_hdr,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_frame_hdr,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
ssp_frame_hdr,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_frame_hdr,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
ssp_frame_hdr,rust-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_frame_hdr,rust-mono-x4,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_frame_hdr,rust-compiled,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_frame_hdr,rust-simd,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_frame_hdr,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
ssp_frame_hdr,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
ssp_response_iu,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_response_iu,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_response_iu,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_response_iu,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_response_iu,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
ssp_response_iu,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_response_iu,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
ssp_response_iu,rust-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_response_iu,rust-mono-x4,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_response_iu,rust-compiled,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_response_iu,rust-simd,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_response_iu,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
ssp_response_iu,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
ssp_tmf_iu,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_tmf_iu,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_tmf_iu,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_tmf_iu,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_tmf_iu,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
ssp_tmf_iu,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_tmf_iu,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
ssp_tmf_iu,rust-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_tmf_iu,rust-mono-x4,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_tmf_iu,rust-compiled,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_tmf_iu,rust-simd,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_tmf_iu,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
ssp_tmf_iu,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
ssp_xfer_rdy,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_xfer_rdy,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_xfer_rdy,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_xfer_rdy,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_xfer_rdy,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
ssp_xfer_rdy,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_xfer_rdy,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
ssp_xfer_rdy,rust-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_xfer_rdy,rust-mono-x4,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_xfer_rdy,rust-compiled,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_xfer_rdy,rust-simd,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ssp_xfer_rdy,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
ssp_xfer_rdy,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
stp,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
stp,c-xdp2-usp,True,1,1,,0,accept,OK
stp,c-xdp2-parse-only,True,1,1,,0,accept,OK
stp,c-xdp2-mono,True,1,1,,0,accept,OK
stp,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
stp,rust-graph,True,1,1,,0,accept,OK
stp,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
stp,rust-mono,True,1,1,,0,accept,OK
stp,rust-mono-x4,True,1,1,,0,accept,OK
stp,rust-compiled,True,1,1,,0,accept,OK
stp,rust-simd,True,1,1,,0,accept,OK
stp,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
stp,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
stun,c-flowdis-usp,True,1,1,,0,accept,OK
stun,c-xdp2-usp,True,1,1,,0,accept,OK
stun,c-xdp2-parse-only,True,1,1,,0,accept,OK
stun,c-xdp2-mono,True,1,1,,0,accept,OK
stun,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
stun,rust-graph,True,1,1,,0,accept,OK
stun,rust-graph-enum,True,1,1,,0,accept,OK
stun,rust-mono,True,1,1,,0,accept,OK
stun,rust-mono-x4,True,1,1,,0,accept,OK
stun,rust-compiled,True,1,1,,0,accept,OK
stun,rust-simd,True,1,1,,0,accept,OK
stun,rust-template,True,1,1,,0,accept,OK
stun,rust-template-simd,True,1,1,,0,accept,OK
sua,c-flowdis-usp,True,1,1,,0,accept,OK
sua,c-xdp2-usp,True,1,1,,0,accept,OK
sua,c-xdp2-parse-only,True,1,1,,0,accept,OK
sua,c-xdp2-mono,True,1,1,,0,accept,OK
sua,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
sua,rust-graph,True,1,1,,0,accept,OK
sua,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
sua,rust-mono,True,1,1,,0,accept,OK
sua,rust-mono-x4,True,1,1,,0,accept,OK
sua,rust-compiled,True,1,1,,0,accept,OK
sua,rust-simd,True,1,1,,0,accept,OK
sua,rust-template,True,1,1,,0,accept,OK
sua,rust-template-simd,True,1,1,,0,accept,OK
syslog,c-flowdis-usp,True,1,1,,0,accept,OK
syslog,c-xdp2-usp,True,1,1,,0,accept,OK
syslog,c-xdp2-parse-only,True,1,1,,0,accept,OK
syslog,c-xdp2-mono,True,1,1,,0,accept,OK
syslog,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
syslog,rust-graph,True,1,1,,0,accept,OK
syslog,rust-graph-enum,True,1,1,,0,accept,OK
syslog,rust-mono,True,1,1,,0,accept,OK
syslog,rust-mono-x4,True,1,1,,0,accept,OK
syslog,rust-compiled,True,1,1,,0,accept,OK
syslog,rust-simd,True,1,1,,0,accept,OK
syslog,rust-template,True,1,1,,0,accept,OK
syslog,rust-template-simd,True,1,1,,0,accept,OK
t38,c-flowdis-usp,True,1,1,,0,accept,OK
t38,c-xdp2-usp,True,1,1,,0,accept,OK
t38,c-xdp2-parse-only,True,1,1,,0,accept,OK
t38,c-xdp2-mono,True,1,1,,0,accept,OK
t38,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
t38,rust-graph,True,1,1,,0,accept,OK
t38,rust-graph-enum,True,1,1,,0,accept,OK
t38,rust-mono,True,1,1,,0,accept,OK
t38,rust-mono-x4,True,1,1,,0,accept,OK
t38,rust-compiled,True,1,1,,0,accept,OK
t38,rust-simd,True,1,1,,0,accept,OK
t38,rust-template,True,1,1,,0,accept,OK
t38,rust-template-simd,True,1,1,,0,accept,OK
tacacs,c-flowdis-usp,True,1,1,,0,accept,OK
tacacs,c-xdp2-usp,True,1,1,,0,accept,OK
tacacs,c-xdp2-parse-only,True,1,1,,0,accept,OK
tacacs,c-xdp2-mono,True,1,1,,0,accept,OK
tacacs,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
tacacs,rust-graph,True,1,1,,0,accept,OK
tacacs,rust-graph-enum,True,1,1,,0,accept,OK
tacacs,rust-mono,True,1,1,,0,accept,OK
tacacs,rust-mono-x4,True,1,1,,0,accept,OK
tacacs,rust-compiled,True,1,1,,0,accept,OK
tacacs,rust-simd,True,1,1,,0,accept,OK
tacacs,rust-template,True,1,1,,0,accept,OK
tacacs,rust-template-simd,True,1,1,,0,accept,OK
tcp,c-flowdis-usp,True,1,1,,0,accept,OK
tcp,c-xdp2-usp,True,1,1,,0,accept,OK
tcp,c-xdp2-parse-only,True,1,1,,0,accept,OK
tcp,c-xdp2-mono,True,1,1,,0,accept,OK
tcp,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
tcp,rust-graph,True,1,1,,0,accept,OK
tcp,rust-graph-enum,True,1,1,,0,accept,OK
tcp,rust-mono,True,1,1,,0,accept,OK
tcp,rust-mono-x4,True,1,1,,0,accept,OK
tcp,rust-compiled,True,1,1,,0,accept,OK
tcp,rust-simd,True,1,1,,0,accept,OK
tcp,rust-template,True,1,1,,0,accept,OK
tcp,rust-template-simd,True,1,1,,0,accept,OK
telnet,c-flowdis-usp,True,1,1,,0,accept,OK
telnet,c-xdp2-usp,True,1,1,,0,accept,OK
telnet,c-xdp2-parse-only,True,1,1,,0,accept,OK
telnet,c-xdp2-mono,True,1,1,,0,accept,OK
telnet,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
telnet,rust-graph,True,1,1,,0,accept,OK
telnet,rust-graph-enum,True,1,1,,0,accept,OK
telnet,rust-mono,True,1,1,,0,accept,OK
telnet,rust-mono-x4,True,1,1,,0,accept,OK
telnet,rust-compiled,True,1,1,,0,accept,OK
telnet,rust-simd,True,1,1,,0,accept,OK
telnet,rust-template,True,1,1,,0,accept,OK
telnet,rust-template-simd,True,1,1,,0,accept,OK
tftp,c-flowdis-usp,True,1,1,,0,accept,OK
tftp,c-xdp2-usp,True,1,1,,0,accept,OK
tftp,c-xdp2-parse-only,True,1,1,,0,accept,OK
tftp,c-xdp2-mono,True,1,1,,0,accept,OK
tftp,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
tftp,rust-graph,True,1,1,,0,accept,OK
tftp,rust-graph-enum,True,1,1,,0,accept,OK
tftp,rust-mono,True,1,1,,0,accept,OK
tftp,rust-mono-x4,True,1,1,,0,accept,OK
tftp,rust-compiled,True,1,1,,0,accept,OK
tftp,rust-simd,True,1,1,,0,accept,OK
tftp,rust-template,True,1,1,,0,accept,OK
tftp,rust-template-simd,True,1,1,,0,accept,OK
time,c-flowdis-usp,True,1,1,,0,accept,OK
time,c-xdp2-usp,True,1,1,,0,accept,OK
time,c-xdp2-parse-only,True,1,1,,0,accept,OK
time,c-xdp2-mono,True,1,1,,0,accept,OK
time,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
time,rust-graph,True,1,1,,0,accept,OK
time,rust-graph-enum,True,1,1,,0,accept,OK
time,rust-mono,True,1,1,,0,accept,OK
time,rust-mono-x4,True,1,1,,0,accept,OK
time,rust-compiled,True,1,1,,0,accept,OK
time,rust-simd,True,1,1,,0,accept,OK
time,rust-template,True,1,1,,0,accept,OK
time,rust-template-simd,True,1,1,,0,accept,OK
tipc,c-flowdis-usp,True,1,1,,0,accept,OK
tipc,c-xdp2-usp,True,1,1,,0,accept,OK
tipc,c-xdp2-parse-only,True,1,1,,0,accept,OK
tipc,c-xdp2-mono,True,1,1,,0,accept,OK
tipc,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
tipc,rust-graph,True,1,1,,0,accept,OK
tipc,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
tipc,rust-mono,True,1,1,,0,accept,OK
tipc,rust-mono-x4,True,1,1,,0,accept,OK
tipc,rust-compiled,True,1,1,,0,accept,OK
tipc,rust-simd,True,1,1,,0,accept,OK
tipc,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
tipc,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
tls,c-flowdis-usp,True,1,1,,0,accept,OK
tls,c-xdp2-usp,True,1,1,,0,accept,OK
tls,c-xdp2-parse-only,True,1,1,,0,accept,OK
tls,c-xdp2-mono,True,1,1,,0,accept,OK
tls,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
tls,rust-graph,True,1,1,,0,accept,OK
tls,rust-graph-enum,True,1,1,,0,accept,OK
tls,rust-mono,True,1,1,,0,accept,OK
tls,rust-mono-x4,True,1,1,,0,accept,OK
tls,rust-compiled,True,1,1,,0,accept,OK
tls,rust-simd,True,1,1,,0,accept,OK
tls,rust-template,True,1,1,,0,accept,OK
tls,rust-template-simd,True,1,1,,0,accept,OK
tplink_smarthome,c-flowdis-usp,True,1,1,,0,accept,OK
tplink_smarthome,c-xdp2-usp,True,1,1,,0,accept,OK
tplink_smarthome,c-xdp2-parse-only,True,1,1,,0,accept,OK
tplink_smarthome,c-xdp2-mono,True,1,1,,0,accept,OK
tplink_smarthome,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
tplink_smarthome,rust-graph,True,1,1,,0,accept,OK
tplink_smarthome,rust-graph-enum,True,1,1,,0,accept,OK
tplink_smarthome,rust-mono,True,1,1,,0,accept,OK
tplink_smarthome,rust-mono-x4,True,1,1,,0,accept,OK
